study_name,dataset_name,variable_name,concept_name,description
soep-core,bejugend,bej1512,jl0068,
soep-core,bejugend,bej1513,jl0069,
soep-core,bejugend,bej1514,jl0070,
soep-core,bejugend,bej1515,jl0071,
soep-core,bejugend,bej1516,jl0072,
soep-core,bejugend,bej1517,jl0073,
soep-core,bejugend,bej16,jl0074,
soep-core,bejugend,bej17,jl0075,
soep-core,bejugend,bej18,jl0076,
soep-core,bejugend,bej19,jl0087,
soep-core,bejugend,bej20,jl0104,
soep-core,bejugend,bej21,jl0106,
soep-core,bejugend,bej22,jl0109,
soep-core,bejugend,bej23,jl0112,
soep-core,bejugend,bej24,jl0123,
soep-core,bejugend,bej25,jl0124,
soep-core,bejugend,bej2601,jl0125,
soep-core,bejugend,bej2602,jl1454,
soep-core,bejugend,bej27,jl0126,
soep-core,bejugend,bej28,jl0127,
soep-core,bejugend,bej29,jl0130,
soep-core,bejugend,bej30,jl0131,
soep-core,bejugend,bej3101,jl0132,
soep-core,bejugend,bej3102,jl0133,
soep-core,bejugend,bej3201,jl0137,
soep-core,bejugend,bej3202,jl1455,
soep-core,bejugend,bej3203,jl1456,
soep-core,bejugend,bej33,jl0138,
soep-core,bejugend,bej3401,jl0139,
soep-core,bejugend,bej3402,jl0140,
soep-core,bejugend,bej3403,jl0141,
soep-core,bejugend,bej3404,jl0142,
soep-core,bejugend,bej3405,jl0143,
soep-core,bejugend,bej3406,jl0144,
soep-core,bejugend,bej3407,jl0145,
soep-core,bejugend,bej3408,jl0146,
soep-core,bejugend,bej3501,jl0147,
soep-core,bejugend,bej3502,jl0148,
soep-core,bejugend,bej3503,jl0149,
soep-core,bejugend,bej3504,jl0150,
soep-core,bejugend,bej36,jl0151,
soep-core,bejugend,bej3701,jl0152,
soep-core,bejugend,bej3702,jl0156,
soep-core,bejugend,bej3703,jl0154,
soep-core,bejugend,bej3704,jl0153,
soep-core,bejugend,bej3705,jl0157,
soep-core,bejugend,bej3706,jl0161,
soep-core,bejugend,bej3707,jl1401,
soep-core,bejugend,bej3708,ja0007,
soep-core,bejugend,bej3709,ja0008,
soep-core,bejugend,bej3710,ja0009,
soep-core,bejugend,bej3711,jl0155,
soep-core,bejugend,bej3712,jl0162,
soep-core,bejugend,bej3713,jl0163,
soep-core,bejugend,bej38,jl0164,
soep-core,bejugend,bej3901,jl0165,
soep-core,bejugend,bej3902,jl0166,
soep-core,bejugend,bej40,jl0167,
soep-core,bejugend,bej41,jl0168,
soep-core,bejugend,bej42,jl0169,
soep-core,bejugend,bej43,jl0170,
soep-core,bejugend,bej4401,jl0171,
soep-core,bejugend,bej4402,jl0172,
soep-core,bejugend,bej4403,jl0173,
soep-core,bejugend,bej4404,jl0174,
soep-core,bejugend,bej4405,jl0175,
soep-core,bejugend,bej45,jl0176,
soep-core,bejugend,bej46,jl0177,
soep-core,bejugend,bej4701,jl0178,
soep-core,bejugend,bej4702,jl0179,
soep-core,bejugend,bej4703,jl0180,
soep-core,bejugend,bej4704,jl0181,
soep-core,bejugend,bej4705,jl0182,
soep-core,bejugend,bej4706,jl0183,
soep-core,bejugend,bej4707,jl0184,
soep-core,bejugend,bej4708,jl0185,
soep-core,bejugend,bej4709,jl0186,
soep-core,bejugend,bej4710,jl0187,
soep-core,bejugend,bej4711,jl1457,
soep-core,bejugend,bej4712,jl1458,
soep-core,bejugend,bej4713,jl1402,
soep-core,bejugend,bej4714,jl1403,
soep-core,bejugend,bej48,jl0188,
soep-core,bejugend,bej4901,jl0189,
soep-core,bejugend,bej4902,jl0190,
soep-core,bejugend,bej4903,jl0191,
soep-core,bejugend,bej4904,jl0192,
soep-core,bejugend,bej4905,jl0193,
soep-core,bejugend,bej4906,jl0194,
soep-core,bejugend,bej4907,jl0195,
soep-core,bejugend,bej4908,jl0196,
soep-core,bejugend,bej5001,jl0197,
soep-core,bejugend,bej5002,jl0198,
soep-core,bejugend,bej51,jl0199,
soep-core,bejugend,bej53,jl0201,
soep-core,bejugend,bej5401,jl0202,
soep-core,bejugend,bej5402,jl0203,
soep-core,bejugend,bej5403,jl0204,
soep-core,bejugend,bej5404,jl0205,
soep-core,bejugend,bej5501,jl0206,
soep-core,bejugend,bej5502,jl0207,
soep-core,bejugend,bej5503,jl0208,
soep-core,bejugend,bej5504,jl0209,
soep-core,bejugend,bej5505,jl0210,
soep-core,bejugend,bej5506,jl0211,
soep-core,bejugend,bej5507,jl0212,
soep-core,bejugend,bej5508,jl0213,
soep-core,bejugend,bej5509,jl0214,
soep-core,bejugend,bej5510,jl0215,
soep-core,bejugend,bej5511,jl0216,
soep-core,bejugend,bej5512,jl0217,
soep-core,bejugend,bej56,jl0218,
soep-core,bejugend,bej57,jl0219,
soep-core,bejugend,bej58,jl0220,
soep-core,bejugend,bej5901,jl0221,
soep-core,bejugend,bej5902,jl0222,
soep-core,bejugend,bej5903,jl0223,
soep-core,bejugend,bej5904,jl0224,
soep-core,bejugend,bej5905,jl0225,
soep-core,bejugend,bej5906,jl0226,
soep-core,bejugend,bej5907,jl0227,
soep-core,bejugend,bej5908,jl0228,
soep-core,bejugend,bej5909,jl0229,
soep-core,bejugend,bej5910,jl0230,
soep-core,bejugend,bej5911,jl0231,
soep-core,bejugend,bej5912,jl0232,
soep-core,bejugend,bej6001,jl0233,
soep-core,bejugend,bej6002,jl0234,
soep-core,bejugend,bej62,jl0235,
soep-core,bejugend,bej63,jl0238,
soep-core,bejugend,bej64,jl0239,
soep-core,bejugend,bej65,jl0240,
soep-core,bejugend,bej6601,jl1459,
soep-core,bejugend,bej6602,jl1460,
soep-core,bejugend,bej6603,jl1461,
soep-core,bejugend,bej6604,jl0248,
soep-core,bejugend,bej6605,jl0249,
soep-core,bejugend,bej6606,jl1249,
soep-core,bejugend,bej67,jl0241,
soep-core,bejugend,bej6801,jl0242,
soep-core,bejugend,bej6802,jl0243,
soep-core,bejugend,bej69,jl0244,
soep-core,bejugend,bej70,jl0418,
soep-core,bejugend,bej71,jl0419,
soep-core,bejugend,bej72,jl0245,
soep-core,bejugend,bej73,jl1462,
soep-core,bejugend,bej74,jl0272,
soep-core,bejugend,bej75,jl0273,
soep-core,bejugend,bej7601,jl1404,
soep-core,bejugend,bej7602,jl1405,
soep-core,bejugend,bej7603,jl1406,
soep-core,bejugend,bej7604,jl1407,
soep-core,bejugend,bej7605,jl1408,
soep-core,bejugend,bej7606,jl1409,
soep-core,bejugend,bej7607,jl1410,
soep-core,bejugend,bej7608,jl1411,
soep-core,bejugend,bej7609,jl1412,
soep-core,bejugend,bej7610,jl1413,
soep-core,bejugend,bej7611,jl1414,
soep-core,bejugend,bej7612,jl1415,
soep-core,bejugend,bej7613,jl1416,
soep-core,bejugend,bej7614,jl1417,
soep-core,bejugend,bej7615,jl1418,
soep-core,bejugend,bej7616,jl1419,
soep-core,bejugend,bej7617,jl1420,
soep-core,bejugend,bej7618,jl1421,
soep-core,bejugend,bej7619,jl1422,
soep-core,bejugend,bej7620,jl1423,
soep-core,bejugend,bej7621,jl1424,
soep-core,bejugend,bej7622,jl1425,
soep-core,bejugend,bej7623,jl1426,
soep-core,bejugend,bej7624,jl1427,
soep-core,bejugend,bej7625,jl1428,
soep-core,bejugend,bej7626,jl1429,
soep-core,bejugend,bej7627,jl1430,
soep-core,bejugend,bej7628,jl1431,
soep-core,bejugend,bej7629,jl1432,
soep-core,bejugend,bej7630,jl1433,
soep-core,bejugend,bej7631,jl1434,
soep-core,bejugend,bej7632,jl1435,
soep-core,bejugend,bej7633,jl1436,
soep-core,bejugend,bej7634,jl1437,
soep-core,bejugend,bej7635,jl1438,
soep-core,bejugend,bej7636,jl1439,
soep-core,bejugend,bej7637,jl1440,
soep-core,bejugend,bej7638,jl1441,
soep-core,bejugend,bej7639,jl1442,
soep-core,bejugend,bej7640,jl1443,
soep-core,bejugend,bej7641,jl1444,
soep-core,bejugend,bej7642,jl1445,
soep-core,bejugend,bej7643,jl1446,
soep-core,bejugend,bej7644,jl1447,
soep-core,bejugend,bej7645,jl1448,
soep-core,bejugend,bej7646,jl1449,
soep-core,bejugend,bej7647,jl1450,
soep-core,bejugend,bej7648,jl1451,
soep-core,bejugend,bej7649,jl1452,
soep-core,bejugend,bej7650,jl1453,
soep-core,bejugend,bej7701,jl0279,
soep-core,bejugend,bej7702,jl0280,
soep-core,bejugend,bej7703,jl0281,
soep-core,bejugend,bej7704,jl0282,
soep-core,bejugend,bej7705,jl0283,
soep-core,bejugend,bej7706,jl0284,
soep-core,bejugend,bej7707,jl0285,
soep-core,bejugend,bej7708,jl0286,
soep-core,bejugend,bej7709,jl0287,
soep-core,bejugend,bej78,jl0288,
soep-core,bejugend,bej7901,jl0289,
soep-core,bejugend,bej7902,jl0290,
soep-core,bejugend,bej7903,jl0291,
soep-core,bejugend,bej7904,jl0292,
soep-core,bejugend,bej8001,jl0293,
soep-core,bejugend,bej8002,jl0294,
soep-core,bejugend,bej8101,jl0295,
soep-core,bejugend,bej8102,jl0296,
soep-core,bejugend,bej8103,jl0297,
soep-core,bejugend,bej8104,jl0298,
soep-core,bejugend,bej8201,jl0299,
soep-core,bejugend,bej8202,jl0300,
soep-core,bejugend,bej8301,jl0301,
soep-core,bejugend,bej8302,jl0302,
soep-core,bejugend,bej8401,jl0303,
soep-core,bejugend,bej8402,jl0304,
soep-core,bejugend,bej8601,jl0307,
soep-core,bejugend,bej8602,jl0308,
soep-core,bejugend,bej8603,jl0309,
soep-core,bejugend,bej8604,jl0310,
soep-core,bejugend,bej8605,jl0311,
soep-core,bejugend,bej8606,jl0312,
soep-core,bejugend,bej8607,jl0313,
soep-core,bejugend,bej8608,jl0314,
soep-core,bejugend,bej8609,jl0315,
soep-core,bejugend,bej8610,jl0316,
soep-core,bejugend,bej8701,jl0327,
soep-core,bejugend,bej8702,jl0328,
soep-core,bejugend,bej88,jl0329,
soep-core,bejugend,bej89,jl0330,
soep-core,bejugend,bej9001,jl0337,
soep-core,bejugend,bej9002,jl0338,
soep-core,bejugend,bej9003,jl0339,
soep-core,bejugend,bej9004,jl0340,
soep-core,bejugend,bej9005,jl0341,
soep-core,bejugend,bej9006,jl0342,
soep-core,bejugend,bej9007,jl0343,
soep-core,bejugend,bej9008,jl0344,
soep-core,bejugend,bej9009,jl0345,
soep-core,bejugend,bej9010,jl0346,
soep-core,bejugend,bej9011,jl0347,
soep-core,bejugend,bej9012,jl0348,
soep-core,bejugend,bej91,jl0349,
soep-core,bejugend,bej9201,jl0350,
soep-core,bejugend,bej9202,jl0351,
soep-core,bejugend,bej9203,jl0352,
soep-core,bejugend,bej9204,jl0353,
soep-core,bejugend,bej9205,jl0354,
soep-core,bejugend,bej9206,jl0355,
soep-core,bejugend,bej9207,jl0356,
soep-core,bejugend,bej9208,jl0357,
soep-core,bejugend,bej9209,jl0358,
soep-core,bejugend,bej9210,jl0359,
soep-core,bejugend,bej9211,jl0360,
soep-core,bejugend,bej9212,jl0361,
soep-core,bejugend,bej9213,jl0362,
soep-core,bejugend,bej9214,jl0363,
soep-core,bejugend,bej9215,jl0364,
soep-core,bejugend,bej9301,jl0365,
soep-core,bejugend,bej9302,jl0366,
soep-core,bejugend,bej9304,jl0368,
soep-core,bejugend,bej9303,jl0367,
soep-core,bejugend,bej9305,jl0369,
soep-core,bejugend,bej9306,jl0370,
soep-core,bejugend,bej9307,jl0371,
soep-core,bejugend,bej9308,jl0372,
soep-core,bejugend,bej9309,jl0373,
soep-core,bejugend,bej9310,jl0374,
soep-core,bejugend,bej9311,jl0375,
soep-core,bejugend,bej9312,jl0376,
soep-core,bejugend,bej9313,jl0377,
soep-core,bejugend,bej9314,jl0378,
soep-core,bejugend,bej9315,jl0379,
soep-core,bejugend,bej9316,jl0380,
soep-core,bejugend,bej9317,jl1380,
soep-core,bejugend,bej9401,jl0381,
soep-core,bejugend,bej9402,jl0382,
soep-core,bejugend,bej9403,jl0383,
soep-core,bejugend,bej9404,jl0384,
soep-core,bejugend,bej95,jl0385,
soep-core,bejugend,bej96,jl0386,
soep-core,bejugend,bej97,jl0387,
soep-core,bejugend,bej98,jl0388,
soep-core,bejugend,bej99,jl0389,
soep-core,bejugend,bej10001,jl0390,
soep-core,bejugend,bej10002,jl0391,
soep-core,bejugend,bej101,jl0392,
soep-core,bejugend,bejtagin,iday,
soep-core,bejugend,bejmonin,imonth,
soep-core,bejugend,bejdatst,ihour,
soep-core,bejugend,bejdatmi,iminute,
soep-core,bejugend,bejinta,jlinta,
soep-core,bejugend,bejda1,jlinda1,
soep-core,bejugend,bejda2,jlinda2,
soep-core,bejugend,bejanw,jlanw,
soep-core,bejugend,intid,intid,
soep-core,bejugend,bej_15a,jl1464,
soep-core,bejugend,bej_27a,jl1465,
soep-core,bejugend,bej_31a,jl1466,
soep-core,bejugend,bej_31b,jl1467,
soep-core,bejugend,bej_35,jl1468,
soep-core,bejugend,bej_49a,jl1469,
soep-core,bejugend,bej_62a,jl1470,
soep-core,bejugend,bej_81a01,jl1471,
soep-core,bejugend,bej_81a02,jl1472,
soep-core,bejugend,bej_8201,jl1473,
soep-core,bejugend,bej_8202,jl1474,
soep-core,bejugend,bej_8203,jl1475,
soep-core,bejugend,bej_8204,jl1476,
soep-core,bejugend,bej_83a01,jl1477,
soep-core,bejugend,bej_83a02,jl1478,
soep-core,bejugend,bej_83b01,jl1479,
soep-core,bejugend,bej_83b02,jl1480,
soep-core,bejugend,bej_83c01,jl1481,
soep-core,bejugend,bej_83c02,jl1482,
soep-core,bejugend,bej_8701,jl1483,
soep-core,bejugend,bej_8702,jl1484,
soep-core,bejugend,bej_87a01,jl1485,
soep-core,bejugend,bej_87a02,jl1486,
soep-core,bejugend,bej_87b01,jl1487,
soep-core,bejugend,bej_87b02,jl1488,
soep-core,bejugend,bej_102,jl1463,
soep-core,bejugend,bej_buh6,jl1489,
soep-core,bejugend,bej_buh8,jl1490,
soep-core,bejugend,bej_buh9,jl1491,
soep-core,bejugend,bej52_isco88,j_isco88_jobwish,
soep-core,bejugend,bej52_isco08,j_isco08_jobwish,
soep-core,bejugend,bej52_kldb92,j_kldb92_jobwish,
soep-core,bejugend,bej52_kldb2010,j_kldb2010_jobwish,
soep-core,bejugend,bej8501_isco88,j_isco88_jobfather,
soep-core,bejugend,bej8501_isco08,j_isco08_jobfather,
soep-core,bejugend,bej8501_kldb92,j_kldb92_jobfather,
soep-core,bejugend,bej8501_kldb2010,j_kldb2010_jobfather,
soep-core,bejugend,bej8502_isco88,j_isco88_jobmother,
soep-core,bejugend,bej8502_isco08,j_isco08_jobmother,
soep-core,bejugend,bej8502_kldb92,j_kldb92_jobmother,
soep-core,bejugend,bej8502_kldb2010,j_kldb2010_jobmother,
soep-core,bekind,hhnrakt,_hid,
soep-core,bekind,cid,_cid,
soep-core,bekind,pid,_pid,
soep-core,bekind,syear,_syear,
soep-core,bekind,hhnr,_cid,
soep-core,bekind,behhnr,_hid,
soep-core,bekind,hid,_hid,
soep-core,bekind,persnr,_pid,
soep-core,bekind,sample1,sample1,
soep-core,bekind,bekgjahr,item_2106,
soep-core,bekind,beksex,item_2107,
soep-core,bekind,bekstell,_kstell,
soep-core,bekind,bekinhh,_kinhh,
soep-core,bekind,behhgr,,
soep-core,bekind,bekzahl,_kzahl,
soep-core,bekind,bek64,hknr,
soep-core,bekind,bek7401,hein3,
soep-core,bekind,bek7402,hein4,
soep-core,bekind,bek75,hein9,
soep-core,bekind,bek7601,hein1,
soep-core,bekind,bek7602,hein1s,
soep-core,bekind,bek7701,,
soep-core,bekind,bek7702,hbet2,
soep-core,bekind,bek7703,hbet3,
soep-core,bekind,bek7704,hbet5,
soep-core,bekind,bek7705,hbet4,
soep-core,bekind,bek7801,item_6416,
soep-core,bekind,bek7802,item_6417,
soep-core,bekind,bek7803,item_6418,
soep-core,bekind,bek7804,item_6419,
soep-core,bekind,bek7805,item_6420,
soep-core,bekind,bek7806,item_6421,
soep-core,bekind,bek7807,item_6422,
soep-core,bekind,bek7808,item_6423,
soep-core,bekind,bek7809,item_6424,
soep-core,bekind,bek7810,item_6425,
soep-core,bekind,bek7811,item_6426,
soep-core,bekind,bek7812,item_6427,
soep-core,bekind,bek7813,item_6428,
soep-core,bekind,bek7814,item_6429,
soep-core,bekind,bek7815,item_6430,
soep-core,bekind,bek7816,item_6431,
soep-core,bekind,bek7817,item_6432,
soep-core,bekind,bek7901,item_6433,
soep-core,bekind,bek7902,,
soep-core,bekind,bekhv,_ptr_to_khv,
soep-core,bekind,bekhvp,_ptr_to_khv_prtn,
soep-core,bekind,bekmutti,_ptr_to_mutti,
soep-core,bekind,bekmup,_ptr_to_mutti_prtnr,
soep-core,bep,hhnr,_cid,
soep-core,bep,hhnrakt,_hid,
soep-core,bep,pid,_pid,
soep-core,bep,syear,_syear,
soep-core,bep,cid,_cid,
soep-core,bep,behhnr,_hid,
soep-core,bep,hid,_hid,
soep-core,bep,persnr,_pid,
soep-core,bep,welle,jahr,
soep-core,bep,sample1,sample1,
soep-core,bep,bepnr,pnr,
soep-core,bep,bep0101,pzuf01,
soep-core,bep,bep0102,pzuf20,
soep-core,bep,bep0103,pzuf02,
soep-core,bep,bep0104,pzuf03,
soep-core,bep,bep0105,pzuf04,
soep-core,bep,bep0106,pzuf05,
soep-core,bep,bep0107,pzuf07,
soep-core,bep,bep0108,pzuf08,
soep-core,bep,bep0109,pzuf09,
soep-core,bep,bep0110,pzuf13,
soep-core,bep,bep0111,pzuf06,
soep-core,bep,bep02,plg0266,
soep-core,bep,bep0301,pgef1,
soep-core,bep,bep0302,pgef2,
soep-core,bep,bep0303,pgef3,
soep-core,bep,bep0304,pgef4,
soep-core,bep,bep0501,pwerk1,
soep-core,bep,bep04,prisk,
soep-core,bep,bep0502,pwerk2,
soep-core,bep,bep0503,pwerk3,
soep-core,bep,bep0504,pwerk4,
soep-core,bep,bep0505,pwerk5,
soep-core,bep,bep0506,pwerk6,
soep-core,bep,bep0507,pwerk7,
soep-core,bep,bep0508,pwerk9,
soep-core,bep,bep0509,pwerk8,
soep-core,bep,bep0510,pwerkka,
soep-core,bep,bep06,p7tag,
soep-core,bep,bep07,perz,
soep-core,bep,bep08,ppfleg,
soep-core,bep,bep09,palo,
soep-core,bep,bep1001,paus1,
soep-core,bep,bep1002,plg0267,
soep-core,bep,bep1101,paus2,
soep-core,bep,bep1102,paus3,
soep-core,bep,bep1103,paus3a,
soep-core,bep,bep1104,paus3b,
soep-core,bep,bep1105,paus3c,
soep-core,bep,bep1106,paus4,
soep-core,bep,bep1107,paus5,
soep-core,bep,bep12,perw,
soep-core,bep,bep13,pnerw02,
soep-core,bep,bep14,pnerw03,
soep-core,bep,bep15,pnerw04,
soep-core,bep,bep16,pnerw01,
soep-core,bep,bep1701,pnerw07,
soep-core,bep,bep1702,pnerw08,
soep-core,bep,bep18,pnerw14,
soep-core,bep,bep19,pnerw09,
soep-core,bep,bep20,pnerw10,
soep-core,bep,bep21,pwexl1,
soep-core,bep,bep2201,pwexl14,
soep-core,bep,bep2202,pwexl15,
soep-core,bep,bep2301,pwexl2,
soep-core,bep,bep2302,pwexl3,
soep-core,bep,bep2303,pwexlka,
soep-core,bep,bep2401,pwexl4,
soep-core,bep,bep2402,pwexelt,
soep-core,bep,bep2403,pwexmo,
soep-core,bep,bep2404,pwexl5,
soep-core,bep,bep25,psuch1,
soep-core,bep,bep26,psuch2,
soep-core,bep,bep27,pverm3,
soep-core,bep,bep29,pberja,
soep-core,bep,bep30,pberaus,
soep-core,bep,bep3101,peinar1,
soep-core,bep,bep3102,peinar2,
soep-core,bep,bep3103,peinar3,
soep-core,bep,bep3104,peinka,
soep-core,bep,bep33,pgesunt,
soep-core,bep,bep3401,pseitm,
soep-core,bep,bep3402,pseitj,
soep-core,bep,bep3501,plb0568,
soep-core,bep,bep3502,_243_p_ocs,
soep-core,bep,bep3503,plb0570,
soep-core,bep,bep3504,parb,
soep-core,bep,bep3505,pamt,
soep-core,bep,bep3506,pazubi,
soep-core,bep,bep3507,pang,
soep-core,bep,bep36,poed,
soep-core,bep,bep37,pzaf,
soep-core,bep,bep38,pbefr1,
soep-core,bep,bep39,pbefr2,
soep-core,bep,bep40,pverl,
soep-core,bep,bep41,pwohn2,
soep-core,bep,bep42,preg,
soep-core,bep,bep4301,pruf1,
soep-core,bep,bep4302,pruf2,
soep-core,bep,bep4303,pruf3,
soep-core,bep,bep4304,pruf4,
soep-core,bep,bep4401,phaus1,
soep-core,bep,bep4402,phaus2,
soep-core,bep,bep45,phaus3,
soep-core,bep,bep46,paz14,
soep-core,bep,bep4701,paz08,
soep-core,bep,bep4702,paz09,
soep-core,bep,bep48,paz10,
soep-core,bep,bep49,paz11,
soep-core,bep,bep50,paz12,
soep-core,bep,bep5101,palt1,
soep-core,bep,bep5102,palt2,
soep-core,bep,bep52,pustd1,
soep-core,bep,bep5301,pustd2,
soep-core,bep,bep5302,pustd3,
soep-core,bep,bep54,pustd4,
soep-core,bep,bep5501,pustd9,
soep-core,bep,bep5502,pustd10,
soep-core,bep,bep5601,pustd5,
soep-core,bep,bep5602,pustd6,
soep-core,bep,bep5603,pustd7,
soep-core,bep,bep5701,pbrut,
soep-core,bep,bep5702,pnett,
soep-core,bep,bep5801,pson01,
soep-core,bep,bep5802,pson02,
soep-core,bep,bep5803,pson03,
soep-core,bep,bep5804,pson04,
soep-core,bep,bep5805,pson05,
soep-core,bep,bep5806,pson06,
soep-core,bep,bep5807,pson07,
soep-core,bep,bep5901,pson08,
soep-core,bep,bep5902,pson09,
soep-core,bep,bep5903,pson10,
soep-core,bep,bep5904,pson11,
soep-core,bep,bep5905,pson12,
soep-core,bep,bep5906,pson13,
soep-core,bep,bep5907,pson14,
soep-core,bep,bep6001,pjob01,
soep-core,bep,bep6002,pjob02,
soep-core,bep,bep6003,pjob03,
soep-core,bep,bep6004,pjobno,
soep-core,bep,bep62,pjob12,
soep-core,bep,bep63,pjob13,
soep-core,bep,bep64,pjob15,
soep-core,bep,bep6501,pek01,
soep-core,bep,bep6502,pek011,
soep-core,bep,bep6503,pek02,
soep-core,bep,bep6504,pek021,
soep-core,bep,bep6505,pek03,
soep-core,bep,bep6506,pek031,
soep-core,bep,bep6507,pek04,
soep-core,bep,bep6508,pek05,
soep-core,bep,bep6509,pek051,
soep-core,bep,bep6510,pek07,
soep-core,bep,bep6511,pek071,
soep-core,bep,bep6512,pek20,
soep-core,bep,bep6513,pek201,
soep-core,bep,bep6514,pek21,
soep-core,bep,bep6515,pek211,
soep-core,bep,bep6516,pek22,
soep-core,bep,bep6517,pek221,
soep-core,bep,bep6518,pek18,
soep-core,bep,bep6519,pek181,
soep-core,bep,bep6520,pek08,
soep-core,bep,bep6521,pek081,
soep-core,bep,bep6522,pek09,
soep-core,bep,bep6523,pek091,
soep-core,bep,bep6524,pek11,
soep-core,bep,bep6525,pek111,
soep-core,bep,bep6526,pekno,
soep-core,bep,bep6601,pab1,
soep-core,bep,bep6602,pab2,
soep-core,bep,bep6603,pab3,
soep-core,bep,bep6604,pabka1,
soep-core,bep,bep67,pab4,
soep-core,bep,bep68,pab4a,
soep-core,bep,bep6901,plg0268,
soep-core,bep,bep6902,pab5,
soep-core,bep,bep6903,pab6,
soep-core,bep,bep6904,pab7,
soep-core,bep,bep70,plg0269,
soep-core,bep,bep71,plg0270,
soep-core,bep,bep72,plg0271,
soep-core,bep,bep73,plg0272,
soep-core,bep,bep74,plg0273,
soep-core,bep,bep75,plg0274,
soep-core,bep,bep7601,plg0275,
soep-core,bep,bep7602,plg0276,
soep-core,bep,bep7701,plg0277,
soep-core,bep,bep7702,plg0278,
soep-core,bep,bep7703,plg0279,
soep-core,bep,bep7704,plg0280,
soep-core,bep,bep7705,plg0281,
soep-core,bep,bep78,pend1,
soep-core,bep,bep7901,pend2,
soep-core,bep,bep7902,pend3,
soep-core,bep,bep7903,pendka,
soep-core,bep,bep8001,pend4,
soep-core,bep,bep8002,pend5,
soep-core,bep,bep81,pend6,
soep-core,bep,bep8201,pend7,
soep-core,bep,bep8202,pend8,
soep-core,bep,bep83,pend9,
soep-core,bep,bep8401,pkal01,
soep-core,bep,bep8402,pkal13,
soep-core,bep,bep8403,pkal02,
soep-core,bep,bep8404,pkal12,
soep-core,bep,bep8405,pkal03,
soep-core,bep,bep8406,pkal04,
soep-core,bep,bep8407,pkal05,
soep-core,bep,bep8408,pkal06,
soep-core,bep,bep8409,pkal07,
soep-core,bep,bep8410,pkal08,
soep-core,bep,bep8411,pkal09a,
soep-core,bep,bep8412,pkal09,
soep-core,bep,bep8413,pkal10,
soep-core,bep,bep8414,pkal11,
soep-core,bep,bep85a01,pvek01,
soep-core,bep,bep85a02,pvek011,
soep-core,bep,bep85a03,pvek012,
soep-core,bep,bep85a04,pvek013,
soep-core,bep,bep85b01,pvek02,
soep-core,bep,bep85b02,pvek021,
soep-core,bep,bep85b03,pvek022,
soep-core,bep,bep85b04,pvek023,
soep-core,bep,bep85c01,pvek03,
soep-core,bep,bep85c02,pvek031,
soep-core,bep,bep85c03,pvek032,
soep-core,bep,bep85d01,pvek04,
soep-core,bep,bep85d02,pvek041,
soep-core,bep,bep85e01,pvek05,
soep-core,bep,bep85e02,pvek051,
soep-core,bep,bep85h01,pvek06,
soep-core,bep,bep85h02,pvek061,
soep-core,bep,bep85h03,pvek062,
soep-core,bep,bep85q01,pvek07,
soep-core,bep,bep85q02,pvek071,
soep-core,bep,bep85j01,pvek08,
soep-core,bep,bep85j02,pvek081,
soep-core,bep,bep85j03,pvek082,
soep-core,bep,bep85k01,pvek09,
soep-core,bep,bep85k02,pvek091,
soep-core,bep,bep85k03,pvek092,
soep-core,bep,bep85l01,pvek10,
soep-core,bep,bep85l02,pvek101,
soep-core,bep,bep85l03,pvek102,
soep-core,bep,bep85m01,pvek11,
soep-core,bep,bep85m02,pvek111,
soep-core,bep,bep85m03,pvek112,
soep-core,bep,bep85s01,pvek19,
soep-core,bep,bep85s02,pvek191,
soep-core,bep,bep85s03,pvek192,
soep-core,bep,bep85t01,pvek18,
soep-core,bep,bep85t02,pvek181,
soep-core,bep,bep85t03,pvek182,
soep-core,bep,bep85o01,pvek13,
soep-core,bep,bep85o02,pvek131,
soep-core,bep,bep85o03,pvek132,
soep-core,bep,bep85p01,pvekno,
soep-core,bep,bep8601,pzus01,
soep-core,bep,bep8602,pzus011,
soep-core,bep,bep8603,pzus02,
soep-core,bep,bep8604,pzus021,
soep-core,bep,bep8605,pzus03,
soep-core,bep,bep8606,pzus031,
soep-core,bep,bep8607,pzus04,
soep-core,bep,bep8608,pzus041,
soep-core,bep,bep8609,pzus05,
soep-core,bep,bep8610,pzus051,
soep-core,bep,bep8611,pzus06,
soep-core,bep,bep8612,pzus061,
soep-core,bep,bep8613,pzus07,
soep-core,bep,bep8701,pzus11,
soep-core,bep,bep8702,pzus12,
soep-core,bep,bep8801,par1,
soep-core,bep,bep8802,pwr1,
soep-core,bep,bep8803,par2,
soep-core,bep,bep8804,pwr2,
soep-core,bep,bep8805,par5,
soep-core,bep,bep8806,pwr5,
soep-core,bep,bep8807,par6,
soep-core,bep,bep8808,pwr6,
soep-core,bep,bep8809,par7,
soep-core,bep,bep8810,pwr7,
soep-core,bep,bep8811,par4,
soep-core,bep,bep8812,pwr4,
soep-core,bep,bep8813,par3,
soep-core,bep,bep8814,pwr3,
soep-core,bep,bep8815,par8,
soep-core,bep,bep8816,pwr8,
soep-core,bep,bep8819,parka,
soep-core,bep,bep8820,pwrka,
soep-core,bep,bep89,pges01,
soep-core,bep,bep90,pges02,
soep-core,bep,bep91,pges03,
soep-core,bep,bep9201,pges04,
soep-core,bep,bep9202,pges05,
soep-core,bep,bep9203,pges06,
soep-core,bep,bep9204,pges07,
soep-core,bep,bep9205,pges08,
soep-core,bep,bep9206,pges09,
